protein,base_setup,variant,alpha,anchor_positions,segment_metric,faithfulness,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
4ME3A,clean,k_only,14.0,"[75, 230, 127]",0.955814003944397,0.8659251243061253,0.0829654186964035,0.00015412946231663227,0.02699785679578781,7.475417137145996,0.9267709494198819
4ME3A,clean,k_only,16.0,"[75, 230, 127]",0.9556892514228821,0.8657407517520017,0.08296947181224823,5.132525257067755e-05,0.027000512927770615,7.474684238433838,0.926680087703026
4ME3A,clean,k_only,32.0,"[75, 230, 127]",0.9556164741516113,0.8656331937545889,0.0829707533121109,1.3931396480870717e-08,0.02700181119143963,7.474193096160889,0.9266191979383144
4ME3A,clean,v_only,0.0,"[75, 230, 127]",1.046533465385437,1.0,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,0.5,"[75, 230, 127]",1.0566208362579346,1.0149081903080643,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,1.0,"[75, 230, 127]",1.0636287927627563,1.0252652943111862,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,2.0,"[75, 230, 127]",1.0678163766860962,1.0314541515316884,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,4.0,"[75, 230, 127]",1.013147234916687,0.9506582752048865,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,8.0,"[75, 230, 127]",0.24424247443675995,-0.18571101694280706,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,10.0,"[75, 230, 127]",0.017358839511871338,-0.5210238006204185,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,12.0,"[75, 230, 127]",0.008734742179512978,-0.5337694095497584,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,14.0,"[75, 230, 127]",0.007811940740793943,-0.535133223732747,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,16.0,"[75, 230, 127]",0.007573131937533617,-0.5354861607994263,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4ME3A,clean,v_only,32.0,"[75, 230, 127]",0.007423628121614456,-0.5357071134507838,0.3497007489204407,0.36030101776123047,0.2503134310245514,6.1033220291137695,0.7566643369545223
4MFIA,clean,clean_baseline,nan,"[326, 95, 102]",0.6302300691604614,1.0,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,corrupt,corrupt_baseline,nan,"[326, 95, 102]",0.07959368079900742,0.0,0.20755955576896667,0.2496669441461563,0.22666595876216888,7.313708782196045,0.8341189591018451
4MFIA,clean,corrupt_head_patch,nan,"[326, 95, 102]",0.6243065595626831,0.9892424298085256,0.20755955576896667,0.2496669441461563,0.22666595876216888,7.313708782196045,0.8341189591018451
4MFIA,clean,ln_all,0.0,"[326, 95, 102]",0.6302300691604614,1.0,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,ln_all,0.5,"[326, 95, 102]",0.1809750348329544,0.18411669874493886,0.06679554283618927,0.06503353267908096,0.0574631541967392,8.378562927246094,0.9555641871681632
4MFIA,clean,ln_all,1.0,"[326, 95, 102]",0.009237263351678848,-0.12777291681846595,0.033048518002033234,0.0124878054484725,0.01221662200987339,8.555099487304688,0.975697951870137
4MFIA,clean,ln_all,2.0,"[326, 95, 102]",0.008888773620128632,-0.1284058022196419,0.032377734780311584,0.0005850269226357341,0.012395352125167847,8.5595121383667,0.9762012089754356
4MFIA,clean,ln_all,4.0,"[326, 95, 102]",0.008853768929839134,-0.1284693735546088,0.03240411356091499,2.96989742309961e-06,0.012404186651110649,8.556015968322754,0.9758024753363552
4MFIA,clean,ln_all,8.0,"[326, 95, 102]",0.00697289826348424,-0.131885186069201,0.0324043333530426,2.362581241754924e-10,0.012359462678432465,8.554179191589355,0.9755929933426649
4MFIA,clean,ln_all,10.0,"[326, 95, 102]",0.007332121022045612,-0.13123280862711018,0.0324043333530426,2.444685946734193e-12,0.012498724274337292,8.553373336791992,0.975501086652806
4MFIA,clean,ln_all,12.0,"[326, 95, 102]",0.007535749580711126,-0.13086300277524582,0.0324043333530426,2.6104716871759755e-14,0.012783680111169815,8.55264663696289,0.9754182074839628
4MFIA,clean,ln_all,14.0,"[326, 95, 102]",0.007618193048983812,-0.13071327880128542,0.0324043333530426,2.8397364538829616e-16,0.013049757108092308,8.551981925964355,0.9753423980604934
4MFIA,clean,ln_all,16.0,"[326, 95, 102]",0.007441888563334942,-0.1310334619373355,0.0324043333530426,3.1282727927885146e-18,0.013288509100675583,8.551368713378906,0.9752724619639498
4MFIA,clean,ln_all,32.0,"[326, 95, 102]",0.007956971414387226,-0.13009803002266485,0.0324043333530426,8.522269758614274e-34,0.014037540182471275,8.548929214477539,0.9749942402921637
4MFIA,clean,k_only,0.0,"[326, 95, 102]",0.6302300691604614,1.0,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,k_only,0.5,"[326, 95, 102]",0.6110339760780334,0.9651383499380591,0.18823301792144775,0.219924196600914,0.1951167732477188,7.528472900390625,0.858612527010506
4MFIA,clean,k_only,1.0,"[326, 95, 102]",0.5893123149871826,0.9256900650989683,0.15098536014556885,0.17554610967636108,0.15590916574001312,7.798920631408691,0.8894567384231062
4MFIA,clean,k_only,2.0,"[326, 95, 102]",0.5354230403900146,0.8278228050772906,0.09837056696414948,0.1060318872332573,0.09402663260698318,8.184175491333008,0.9333945533291721
4MFIA,clean,k_only,4.0,"[326, 95, 102]",0.3771916329860687,0.5404618337568152,0.04594225436449051,0.03451548144221306,0.03030380979180336,8.497133255004883,0.969086978588473
4MFIA,clean,k_only,8.0,"[326, 95, 102]",0.16711345314979553,0.15894295073964046,0.032233770936727524,0.0036892062053084373,0.012334304861724377,8.56403636932373,0.9767171916224069
4MFIA,clean,k_only,10.0,"[326, 95, 102]",0.15055343508720398,0.12886862508188704,0.032313939183950424,0.0012937105493620038,0.012369009666144848,8.562040328979492,0.9764895458213717
4MFIA,clean,k_only,12.0,"[326, 95, 102]",0.14534342288970947,0.11940682359615867,0.03233771026134491,0.00047403303324244916,0.012380748055875301,8.560064315795898,0.9762641840919188
4MFIA,clean,k_only,14.0,"[326, 95, 102]",0.14363859593868256,0.11631072063772539,0.03234495967626572,0.00018020575225818902,0.012384872883558273,8.558916091918945,0.976133230654534
4MFIA,clean,k_only,16.0,"[326, 95, 102]",0.1430644541978836,0.11526803302583791,0.032347239553928375,7.062149961711839e-05,0.012386373244225979,8.558330535888672,0.9760664487520803
4MFIA,clean,k_only,32.0,"[326, 95, 102]",0.14276374876499176,0.1147219277570113,0.0323483869433403,7.337997942613583e-08,0.012387286871671677,8.557792663574219,0.9760051051152987
4MFIA,clean,v_only,0.0,"[326, 95, 102]",0.6302300691604614,1.0,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,0.5,"[326, 95, 102]",0.6442863345146179,1.025527309221216,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,1.0,"[326, 95, 102]",0.6599776148796082,1.0540239372985636,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,2.0,"[326, 95, 102]",0.6851071715354919,1.0996612347729688,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,4.0,"[326, 95, 102]",0.5945237278938293,0.9351544103852553,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,8.0,"[326, 95, 102]",0.04689127951860428,-0.05939019282346505,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,10.0,"[326, 95, 102]",0.009486190974712372,-0.1273208442197511,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,12.0,"[326, 95, 102]",0.009029651060700417,-0.12814995744884677,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,14.0,"[326, 95, 102]",0.008106090128421783,-0.129827218435951,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,16.0,"[326, 95, 102]",0.007729274220764637,-0.13051154645280882,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4MFIA,clean,v_only,32.0,"[326, 95, 102]",0.008779889903962612,-0.12860354381185674,0.23306235671043396,0.269773930311203,0.23871290683746338,7.207897186279297,0.8220512844274261
4N9WA,clean,clean_baseline,nan,"[194, 147, 289]",0.7790738940238953,1.0,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,corrupt,corrupt_baseline,nan,"[194, 147, 289]",0.02123437076807022,0.0,0.11981000006198883,0.16380144655704498,0.10270791500806808,7.810176372528076,0.9073866213838527
4N9WA,clean,corrupt_head_patch,nan,"[194, 147, 289]",0.7373189926147461,0.9449027134006391,0.11981000006198883,0.16380144655704498,0.10270791500806808,7.810176372528076,0.9073866213838527
4N9WA,clean,ln_all,0.0,"[194, 147, 289]",0.7790738940238953,1.0,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,ln_all,0.5,"[194, 147, 289]",0.5661137700080872,0.7189904755813075,0.07752464711666107,0.07884158939123154,0.04574077948927879,8.035553932189941,0.9335709958003707
4N9WA,clean,ln_all,1.0,"[194, 147, 289]",0.4009116291999817,0.5009995477680348,0.06626055389642715,0.01534062996506691,0.025002075359225273,8.18118667602539,0.950490614140428
4N9WA,clean,ln_all,2.0,"[194, 147, 289]",0.3690465986728668,0.45895234707544424,0.06691989302635193,0.0005376139306463301,0.02603994496166706,8.16855239868164,0.9490227632641154
4N9WA,clean,ln_all,4.0,"[194, 147, 289]",0.4292564392089844,0.538401674655305,0.06694856286048889,1.6750078657423728e-06,0.02688710391521454,8.159076690673828,0.9479218751068809
4N9WA,clean,ln_all,8.0,"[194, 147, 289]",0.5637145638465881,0.7158246257042892,0.06694861501455307,3.5478670001865e-10,0.027640139684081078,8.155649185180664,0.9475236673736783
4N9WA,clean,ln_all,10.0,"[194, 147, 289]",0.012069246731698513,-0.012093753037577882,0.06694861501455307,8.766079875877075e-12,0.027851948514580727,8.155220031738281,0.9474738083085862
4N9WA,clean,ln_all,12.0,"[194, 147, 289]",0.00970516074448824,-0.015213260419633787,0.06694861501455307,2.3863761444350984e-13,0.028030017390847206,8.154937744140625,0.9474410121235478
4N9WA,clean,ln_all,14.0,"[194, 147, 289]",0.009109385311603546,-0.015999410276697358,0.06694861501455307,6.843618367450644e-15,0.02818642370402813,8.1547212600708,0.9474158609951568
4N9WA,clean,ln_all,16.0,"[194, 147, 289]",0.007892084307968616,-0.017605688342540598,0.06694861501455307,2.0247824972257538e-16,0.028326747938990593,8.154545783996582,0.9473954741774303
4N9WA,clean,ln_all,32.0,"[194, 147, 289]",0.00692038144916296,-0.018887889691225915,0.06694861501455307,1.8460125183799153e-28,0.029125165194272995,8.15377426147461,0.9473058386581868
4N9WA,clean,k_only,0.0,"[194, 147, 289]",0.7790738940238953,1.0,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,k_only,0.5,"[194, 147, 289]",0.7441863417625427,0.9539644592413591,0.17559683322906494,0.23253586888313293,0.13828404247760773,7.36942720413208,0.8561803643529207
4N9WA,clean,k_only,1.0,"[194, 147, 289]",0.6992994546890259,0.8947343904786821,0.1447364091873169,0.19153372943401337,0.1133422926068306,7.572738170623779,0.8798010410413619
4N9WA,clean,k_only,2.0,"[194, 147, 289]",0.6039197444915771,0.7688769928759824,0.10342839360237122,0.12287227809429169,0.07197935879230499,7.8753838539123535,0.9149624293297978
4N9WA,clean,k_only,4.0,"[194, 147, 289]",0.49191540479660034,0.6210827221129791,0.06742329895496368,0.04282121732831001,0.024631047621369362,8.138739585876465,0.9455591094111254
4N9WA,clean,k_only,8.0,"[194, 147, 289]",0.4013693034648895,0.5016034675305481,0.06674495339393616,0.004163770936429501,0.025115979835391045,8.184761047363281,0.9509058847536844
4N9WA,clean,k_only,10.0,"[194, 147, 289]",0.3952898383140564,0.49358136659192914,0.06688077747821808,0.0013153539039194584,0.02521735616028309,8.17950439453125,0.9502951666052669
4N9WA,clean,k_only,12.0,"[194, 147, 289]",0.3936602473258972,0.49143105516298946,0.06692597270011902,0.00042859138920903206,0.025247400626540184,8.176375389099121,0.949931638621784
4N9WA,clean,k_only,14.0,"[194, 147, 289]",0.3932178318500519,0.490847269991764,0.066941037774086,0.00014462543185800314,0.025256477296352386,8.174907684326172,0.9497611206191688
4N9WA,clean,k_only,16.0,"[194, 147, 289]",0.39309456944465637,0.4906846202465172,0.06694607436656952,5.067273013992235e-05,0.02525927685201168,8.174272537231445,0.9496873292028324
4N9WA,clean,k_only,32.0,"[194, 147, 289]",0.3930474817752838,0.490622486156215,0.06694861501455307,4.761489336146951e-08,0.02526059001684189,8.173810005187988,0.9496335922104554
4N9WA,clean,v_only,0.0,"[194, 147, 289]",0.7790738940238953,1.0,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,0.5,"[194, 147, 289]",0.7898173332214355,1.0141764039323053,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,1.0,"[194, 147, 289]",0.7981826066970825,1.0252147217013603,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,2.0,"[194, 147, 289]",0.8100946545600891,1.0409331521836216,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,4.0,"[194, 147, 289]",0.8235267996788025,1.0586574126721828,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,8.0,"[194, 147, 289]",0.7810972332954407,1.0026698782650616,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,10.0,"[194, 147, 289]",0.7348167300224304,0.941600876381681,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,12.0,"[194, 147, 289]",0.6448386907577515,0.8228712027456111,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,14.0,"[194, 147, 289]",0.09991949796676636,0.10382821795919224,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,16.0,"[194, 147, 289]",0.020975062623620033,-0.0003421676179359844,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4N9WA,clean,v_only,32.0,"[194, 147, 289]",0.0076596783474087715,-0.01791235743728692,0.21347376704216003,0.2768125534057617,0.16538217663764954,7.134200096130371,0.8288516689935768
4OY3A,clean,clean_baseline,nan,"[193, 168, 65]",0.5170277953147888,1.0,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,corrupt,corrupt_baseline,nan,"[193, 168, 22]",0.013689234852790833,0.0,0.9209876656532288,0.8803648948669434,0.8730167150497437,1.4104058742523193,0.17962951525994694
4OY3A,clean,corrupt_head_patch,nan,"[193, 168, 65]",0.39209067821502686,0.751783139791463,0.9209876656532288,0.8791891932487488,0.8730167150497437,1.4104058742523193,0.17962951525994694
4OY3A,clean,ln_all,0.0,"[193, 168, 65]",0.5170277953147888,1.0,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,ln_all,0.5,"[193, 168, 65]",0.16625598073005676,0.30310959235316665,0.6795040965080261,0.6487255692481995,0.6431317925453186,3.394351005554199,0.4323050810271479
4OY3A,clean,ln_all,1.0,"[193, 168, 65]",0.03223814442753792,0.036851755521614814,0.25574991106987,0.2899441421031952,0.28818774223327637,5.926527976989746,0.7548035406797593
4OY3A,clean,ln_all,2.0,"[193, 168, 65]",0.01252912450581789,-0.002304831058260498,0.10465686768293381,0.02560175396502018,0.028778068721294403,7.200781345367432,0.917092651253252
4OY3A,clean,ln_all,4.0,"[193, 168, 65]",0.012278428301215172,-0.002802897815499626,0.09596508741378784,0.00015214391169138253,0.030071813613176346,7.210476875305176,0.91832747547988
4OY3A,clean,ln_all,8.0,"[193, 168, 65]",0.013495521619915962,-0.00038485673081964405,0.09597588330507278,2.0610249507058143e-08,0.03108030930161476,7.2021284103393555,0.9172642136611714
4OY3A,clean,ln_all,10.0,"[193, 168, 65]",0.010309219360351562,-0.006715192830322526,0.09597588330507278,2.9101093756978003e-10,0.03150620311498642,7.1999311447143555,0.9169843695635811
4OY3A,clean,ln_all,12.0,"[193, 168, 65]",0.006835476495325565,-0.013616597049855324,0.09597588330507278,4.298370253480455e-12,0.031860604882240295,7.198307991027832,0.9167776444532952
4OY3A,clean,ln_all,14.0,"[193, 168, 65]",0.00665684649720788,-0.013971487400305975,0.09597588330507278,6.53120271624022e-14,0.032146573066711426,7.197055816650391,0.9166181673265001
4OY3A,clean,ln_all,16.0,"[193, 168, 65]",0.007077127695083618,-0.013136500314297752,0.09597588330507278,1.0121594792226844e-15,0.03237317502498627,7.196050643920898,0.9164901483686616
4OY3A,clean,ln_all,32.0,"[193, 168, 65]",0.006266512908041477,-0.014746976543852078,0.09597588330507278,5.013115899703215e-30,0.03312455117702484,7.191886901855469,0.915959853520537
4OY3A,clean,k_only,0.0,"[193, 168, 65]",0.5170277953147888,1.0,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,k_only,0.5,"[193, 168, 65]",0.5013045072555542,0.9687620037598496,0.9046882390975952,0.8796482682228088,0.8708091974258423,1.409334421157837,0.17949305482433817
4OY3A,clean,k_only,1.0,"[193, 168, 65]",0.48228204250335693,0.930969419907865,0.8753334283828735,0.8453466296195984,0.8370519876480103,1.729522943496704,0.22027231568073474
4OY3A,clean,k_only,2.0,"[193, 168, 65]",0.4323785603046417,0.8318244584073783,0.7851715087890625,0.7539193034172058,0.7469463348388672,2.534177541732788,0.32275325260214266
4OY3A,clean,k_only,4.0,"[193, 168, 65]",0.23358263075351715,0.4368697595886422,0.5111089944839478,0.5016813278198242,0.497834712266922,4.5071611404418945,0.5740327558442992
4OY3A,clean,k_only,8.0,"[193, 168, 65]",0.023386787623167038,0.019266461050540494,0.12043651193380356,0.12587645649909973,0.12531419098377228,6.832442283630371,0.870180930082063
4OY3A,clean,k_only,10.0,"[193, 168, 65]",0.019724547863006592,0.011990563577477837,0.1072530448436737,0.053625259548425674,0.05343345180153847,7.128664016723633,0.9079077768687808
4OY3A,clean,k_only,12.0,"[193, 168, 65]",0.01630217768251896,0.005191223234178188,0.10318859666585922,0.021685881540179253,0.0285673588514328,7.21454381942749,0.9188454421266568
4OY3A,clean,k_only,14.0,"[193, 168, 65]",0.015101813711225986,0.0028064189183888357,0.09751260280609131,0.008597705513238907,0.028999315574765205,7.230768203735352,0.9209117822786765
4OY3A,clean,k_only,16.0,"[193, 168, 65]",0.014709326438605785,0.0020266509779792038,0.09586620330810547,0.0034283618442714214,0.02915474772453308,7.22967529296875,0.9207725889905523
4OY3A,clean,k_only,32.0,"[193, 168, 65]",0.014449389651417732,0.001510225638046047,0.09541475772857666,4.4988514673605096e-06,0.029240218922495842,7.220821380615234,0.9196449533125889
4OY3A,clean,v_only,0.0,"[193, 168, 65]",0.5170277953147888,1.0,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,0.5,"[193, 168, 65]",0.47023919224739075,0.9070434758178425,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,1.0,"[193, 168, 65]",0.36570489406585693,0.6993615964768574,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,2.0,"[193, 168, 65]",0.09267892688512802,0.15693153324043987,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,4.0,"[193, 168, 65]",0.047331880778074265,0.06683899976668577,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,8.0,"[193, 168, 65]",0.012275077402591705,-0.002809555160846644,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,10.0,"[193, 168, 65]",0.008808376267552376,-0.00969696933363992,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,12.0,"[193, 168, 65]",0.00720376567915082,-0.012884904283286409,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,14.0,"[193, 168, 65]",0.006654467899352312,-0.013976213042333848,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,16.0,"[193, 168, 65]",0.006641061510890722,-0.014002847974593528,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4OY3A,clean,v_only,32.0,"[193, 168, 65]",0.00691699143499136,-0.013454648520438118,0.9313317537307739,0.9071470499038696,0.8978362679481506,1.1428947448730469,0.14555925550403565
4R6KA,clean,clean_baseline,nan,"[325, 90, 92]",0.6466605067253113,1.0,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,corrupt,corrupt_baseline,nan,"[325, 90, 92]",0.025584107264876366,0.0,0.3021196722984314,0.32194703817367554,0.2788930833339691,6.762605667114258,0.7736236580924749
4R6KA,clean,corrupt_head_patch,nan,"[325, 90, 92]",0.5988765954971313,0.9230627483676845,0.3021196722984314,0.32194703817367554,0.2788930833339691,6.762605667114258,0.7736236580924749
4R6KA,clean,ln_all,0.0,"[325, 90, 92]",0.6466605067253113,1.0,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,ln_all,0.5,"[325, 90, 92]",0.5365209579467773,0.822663445472701,0.11061124503612518,0.10194341838359833,0.067691870033741,8.157280921936035,0.9331707063157805
4R6KA,clean,ln_all,1.0,"[325, 90, 92]",0.5456441044807434,0.8373526955261436,0.04370948672294617,0.019577112048864365,0.018570156767964363,8.45246410369873,0.9669388578425098
4R6KA,clean,ln_all,2.0,"[325, 90, 92]",0.11558688431978226,0.14491417985467894,0.044194545596838,0.0008578035049140453,0.01908051408827305,8.460721969604492,0.9678835351968496
4R6KA,clean,ln_all,4.0,"[325, 90, 92]",0.010816977359354496,-0.023776672110469712,0.04422750324010849,3.6360122521728044e-06,0.019366228953003883,8.454259872436523,0.9671442888920792
4R6KA,clean,ln_all,8.0,"[325, 90, 92]",0.007572962436825037,-0.028999886074722297,0.04422773793339729,1.9270807172233617e-10,0.02003103494644165,8.449740409851074,0.9666272746892595
4R6KA,clean,ln_all,10.0,"[325, 90, 92]",0.008124475367367268,-0.02811189076364404,0.04422773793339729,1.6499983887877101e-12,0.020348355174064636,8.448127746582031,0.9664427904062951
4R6KA,clean,ln_all,12.0,"[325, 90, 92]",0.008196881040930748,-0.027995309818648575,0.04422773793339729,1.4878716477189496e-14,0.020635614171624184,8.446887969970703,0.96630096334074
4R6KA,clean,ln_all,14.0,"[325, 90, 92]",0.007933352142572403,-0.028419619772443772,0.04422773793339729,1.4001797401759427e-16,0.020893024280667305,8.445928573608398,0.9661912110115489
4R6KA,clean,ln_all,16.0,"[325, 90, 92]",0.007332461886107922,-0.029387117904696922,0.04422773793339729,1.3697361311448012e-18,0.0211232490837574,8.445172309875488,0.9661046965015603
4R6KA,clean,ln_all,32.0,"[325, 90, 92]",0.007684340700507164,-0.02882055505557733,0.04422773793339729,3.4680265449199356e-34,0.02225998044013977,8.442596435546875,0.9658100234984338
4R6KA,clean,k_only,0.0,"[325, 90, 92]",0.6466605067253113,1.0,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,k_only,0.5,"[325, 90, 92]",0.6413785815238953,0.991495530652904,0.3182656168937683,0.32729578018188477,0.22106005251407623,6.859337329864502,0.7846894966869268
4R6KA,clean,k_only,1.0,"[325, 90, 92]",0.6340427994728088,0.9796841302238112,0.25926780700683594,0.26531171798706055,0.17911496758460999,7.255495548248291,0.8300089172144058
4R6KA,clean,k_only,2.0,"[325, 90, 92]",0.616672694683075,0.95171638776117,0.1688777506351471,0.16408658027648926,0.10998817533254623,7.845623970031738,0.8975180003810521
4R6KA,clean,k_only,4.0,"[325, 90, 92]",0.5939041376113892,0.9150565547817392,0.06935562938451767,0.05441351234912872,0.03552298992872238,8.35402774810791,0.9556780070329197
4R6KA,clean,k_only,8.0,"[325, 90, 92]",0.5844835042953491,0.8998883189186082,0.04391692951321602,0.005661100149154663,0.018796002492308617,8.468619346618652,0.9687869736044356
4R6KA,clean,k_only,10.0,"[325, 90, 92]",0.5838732719421387,0.8989057790028416,0.04409484565258026,0.0019390112720429897,0.018872927874326706,8.465559959411621,0.9684369880457426
4R6KA,clean,k_only,12.0,"[325, 90, 92]",0.5837127566337585,0.8986473320412125,0.04413998872041702,0.0006920783780515194,0.018897293135523796,8.462440490722656,0.9680801293292575
4R6KA,clean,k_only,14.0,"[325, 90, 92]",0.583682119846344,0.8985980035086178,0.04415591061115265,0.00025573442690074444,0.018905339762568474,8.46064567565918,0.9678748073774307
4R6KA,clean,k_only,16.0,"[325, 90, 92]",0.5836793184280396,0.8985934929229525,0.04416174441576004,9.724194387672469e-05,0.018908066675066948,8.459750175476074,0.9677723645970029
4R6KA,clean,k_only,32.0,"[325, 90, 92]",0.5836871266365051,0.8986060649808707,0.04416531324386597,7.681887836952228e-08,0.018909616395831108,8.458965301513672,0.9676825771547322
4R6KA,clean,v_only,0.0,"[325, 90, 92]",0.6466605067253113,1.0,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,0.5,"[325, 90, 92]",0.6543697118759155,1.0124126519012824,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,1.0,"[325, 90, 92]",0.654646635055542,1.0128585280927898,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,2.0,"[325, 90, 92]",0.6216198801994324,0.9596818901062202,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,4.0,"[325, 90, 92]",0.49126502871513367,0.7497965175537523,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
4R6KA,clean,v_only,8.0,"[325, 90, 92]",0.03991730138659477,0.023077988688944683,0.38673844933509827,0.39442336559295654,0.26579129695892334,6.40733528137207,0.7329816941870033
